ID,KIDSDRIV,BIRTH,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,CAR_VALUE,CAR_TYPE,OLDCLAIM,CLM_FREQ,CLM_AMT,CAR_AGE,URBANICITY
262852353,0,19-07-62,0,11,"106,784",No,"290,821",Yes,F,Masters,Lawyer,22,Private,"12,410",SUV,0,0,0,14,Highly Urban/ Urban
262884842,2,13-12-60,2,12,"29,699",No,"136,999",Yes,F,High School,Clerical,57,Private,"15,500",Minivan,0,0,0,10,Highly Urban/ Urban
263003267,3,26-01-61,3,11,"85,100",No,"256,407",Yes,F,Masters,Blue Collar,34,Private,"13,810",Minivan,0,0,0,18,Highly Urban/ Urban
263322857,0,03-03-61,2,8,"43,851",No,"135,243",Yes,F,High School,Clerical,25,Private,"9,690",SUV,0,0,0,9,Highly Rural/ Rural
263374889,0,27-01-46,0,0,0,No,"105,085",Yes,M,Masters,Home Maker,31,Private,"6,800",Pickup,0,0,0,14,Highly Urban/ Urban
263407935,0,26-08-74,0,12,"75,966",No,"187,523",No,M,Bachelors,Professional,25,Private,"18,160",Minivan,"31,063",1,0,9,Highly Urban/ Urban
263462260,0,14-01-40,0,8,"137,279",No,"349,652",Yes,F,Masters,Lawyer,59,Private,"16,430",SUV,"9,849",3,0,19,Highly Urban/ Urban
263488864,0,02-02-58,0,7,"20,766",No,"119,899",Yes,M,<High School,Blue Collar,43,Private,"14,430",Minivan,0,0,0,1,Highly Urban/ Urban
263633470,0,28-08-63,1,12,"19,217",No,"120,635",Yes,F,<High School,Clerical,25,Private,"8,220",Sports Car,"7,194",2,0,3,Highly Rural/ Rural
263667721,0,01-02-49,0,13,"43,128",No,"144,562",Yes,M,Bachelors,Professional,45,Private,"13,420",Minivan,0,0,0,11,Highly Rural/ Rural
263781153,1,30-07-36,1,14,"69,277",No,"209,787",Yes,F,Bachelors,Professional,39,Private,"14,730",SUV,0,0,0,11,Highly Rural/ Rural
263832309,1,25-06-55,1,16,"173,412",No,"431,274",Yes,M,PhD,Professional,16,Commercial,"41,710",Panel Truck,0,0,0,14,Highly Urban/ Urban
264096278,0,17-07-53,0,7,"44,358",No,"169,297",Yes,F,<High School,Clerical,9,Private,"10,540",SUV,0,0,0,6,Highly Rural/ Rural
264171673,0,19-05-59,3,13,"120,603",Yes,0,No,M,PhD,Doctor,16,Private,"17,560",Van,0,0,0,13,Highly Urban/ Urban
264223784,1,02-01-54,1,14,"1,956",Yes,0,No,F,<High School,Student,47,Private,"8,350",SUV,0,0,0,1,Highly Rural/ Rural
264236945,0,21-09-60,0,11,"101,105",No,0,No,M,PhD,Doctor,42,Private,"28,800",Minivan,0,0,0,19,Highly Urban/ Urban
264787785,0,27-04-54,0,12,"80,358",No,"232,459",Yes,F,High School,Manager,25,Private,"6,000",SUV,0,0,0,1,Highly Urban/ Urban
264795149,0,05-12-47,0,11,"142,545",No,"398,369",Yes,F,Masters,Professional,28,Private,"20,850",Minivan,0,0,0,11,Highly Rural/ Rural
264795378,2,09-11-61,3,13,"117,219",No,"337,915",Yes,F,Bachelors,Professional,47,Private,"17,950",SUV,0,0,0,9,Highly Urban/ Urban
264843298,0,29-01-51,0,11,"82,709",No,0,No,F,Masters,Manager,39,Commercial,"23,510",Pickup,0,0,0,16,Highly Urban/ Urban
264933468,0,11-01-47,0,7,"66,063",No,"208,162",No,M,Masters,Professional,33,Commercial,"6,700",Pickup,"7,684",2,0,19,Highly Urban/ Urban
264941223,0,12-07-53,0,7,"130,464",No,"362,541",No,F,High School,Professional,37,Private,"24,180",SUV,"11,728",2,0,1,Highly Urban/ Urban
264997357,0,31-07-46,0,12,"46,979",No,"212,163",No,M,High School,Blue Collar,24,Commercial,"4,580",Minivan,"5,011",2,"8,446",9,Highly Urban/ Urban
265086023,0,17-07-56,0,13,"120,386",No,"280,919",Yes,F,High School,Manager,25,Private,"17,840",SUV,0,0,0,8,Highly Urban/ Urban
265263002,0,25-03-55,0,9,"17,049",No,0,Yes,F,High School,Student,9,Private,"29,160",Minivan,"1,830",2,0,7,Highly Urban/ Urban
265622168,0,17-12-49,0,8,"29,844",No,"179,613",Yes,F,High School,Clerical,47,Private,"19,080",Minivan,0,0,0,8,Highly Rural/ Rural
265824993,0,08-04-59,0,11,"32,265",No,0,No,F,High School,Clerical,46,Private,"15,850",Minivan,0,0,"5,105",1,Highly Urban/ Urban
265866950,0,13-01-48,0,12,"217,269",No,"502,389",Yes,M,PhD,Lawyer,22,Private,"1,500",Minivan,0,0,0,19,Highly Urban/ Urban
266034718,0,25-02-73,1,13,"88,987",Yes,"248,335",No,F,Bachelors,Manager,42,Private,"29,220",Minivan,"7,070",1,0,10,Highly Urban/ Urban
266129757,0,11-01-46,0,9,"12,336",No,"136,383",No,F,PhD,Home Maker,33,Private,"25,950",Minivan,"2,367",1,0,10,Highly Urban/ Urban
266341245,0,03-06-53,0,11,"98,572",No,0,No,M,Bachelors,Blue Collar,27,Commercial,"17,020",Van,"4,538",2,"3,180",10,Highly Urban/ Urban
266416178,0,04-04-50,0,13,"93,885",No,"237,445",Yes,F,Bachelors,Blue Collar,26,Private,"17,380",Minivan,0,0,0,12,Highly Urban/ Urban
266524570,0,01-11-60,0,13,"86,737",No,"231,682",Yes,M,Bachelors,Blue Collar,6,Commercial,"10,370",Pickup,0,0,0,9,Highly Urban/ Urban
266773210,0,02-03-64,0,10,"70,389",No,"182,499",No,M,High School,Blue Collar,35,Commercial,"5,000",Minivan,0,0,0,6,Highly Rural/ Rural
267232723,0,25-05-51,0,7,"49,860",No,"197,121",Yes,F,Masters,Lawyer,26,Private,"2,250",Sports Car,"8,907",2,0,17,Highly Rural/ Rural
267341073,0,05-07-53,0,13,"41,944",No,"100,318",No,M,High School,Clerical,47,Commercial,"18,340",Van,"6,018",3,0,10,Highly Urban/ Urban
267384417,0,14-06-58,0,10,"18,523",No,0,No,F,<High School,Clerical,27,Private,"9,400",SUV,"9,642",3,"4,277",5,Highly Urban/ Urban
267476135,0,03-03-48,0,8,"185,019",No,"454,107",Yes,F,Masters,Professional,62,Commercial,"40,180",Panel Truck,0,0,0,15,Highly Urban/ Urban
267477494,0,17-07-52,0,7,"28,654",No,"144,131",No,M,High School,Professional,22,Commercial,"9,070",Pickup,0,0,0,8,Highly Rural/ Rural
267578874,0,12-05-60,0,7,"23,551",No,0,No,M,High School,Clerical,39,Commercial,"9,200",Pickup,"6,632",3,"6,799",1,Highly Urban/ Urban
267745353,0,02-11-48,0,0,0,No,"85,559",Yes,F,High School,Home Maker,47,Private,"6,600",SUV,0,0,0,7,Highly Rural/ Rural
267877689,0,01-12-37,0,10,"106,108",No,0,No,M,Masters,Manager,36,Private,"25,320",Pickup,0,0,0,16,Highly Urban/ Urban
267904458,0,06-09-42,0,11,"14,500",No,"112,458",Yes,F,Bachelors,Home Maker,32,Private,"8,650",SUV,"1,662",1,"6,579",9,Highly Urban/ Urban
267915697,0,27-01-52,0,12,"108,892",No,"306,026",Yes,F,Bachelors,Professional,21,Private,"25,860",SUV,0,0,0,1,Highly Urban/ Urban
268078899,1,26-04-62,4,16,"50,822",No,"161,182",Yes,F,High School,Clerical,46,Private,"13,540",SUV,0,0,0,1,Highly Rural/ Rural
268144893,0,19-07-46,0,11,"168,419",No,0,No,M,PhD,Lawyer,17,Private,"15,340",Minivan,0,0,"4,950",15,Highly Urban/ Urban
268242380,0,10-02-44,0,11,"44,427",No,"214,963",Yes,F,Bachelors,Manager,27,Private,"15,890",SUV,0,0,0,11,Highly Urban/ Urban
268264608,0,23-01-60,1,14,"55,799",No,"187,099",Yes,F,<High School,Blue Collar,19,Private,"13,550",SUV,0,0,0,5,Highly Rural/ Rural
268461262,0,22-12-60,0,8,"92,917",No,0,No,M,Bachelors,Professional,57,Private,"15,120",Minivan,722,3,0,4,Highly Rural/ Rural
268551638,0,10-04-64,0,12,"58,310",No,0,No,M,High School,Blue Collar,33,Private,"8,470",Pickup,0,0,"2,186",1,Highly Urban/ Urban
268553398,0,16-11-44,0,15,"59,128",No,"173,782",Yes,M,Bachelors,Manager,59,Commercial,"24,130",Panel Truck,"22,302",1,0,8,Highly Urban/ Urban
268586958,1,19-06-54,2,0,0,No,"129,814",Yes,M,High School,Student,87,Private,"1,500",Minivan,0,0,0,1,Highly Rural/ Rural
268613831,0,15-02-51,0,14,"82,885",No,0,No,M,Bachelors,Manager,60,Private,"21,340",Minivan,0,0,"1,467",13,Highly Urban/ Urban
268754370,0,06-12-66,3,14,"54,968",No,"146,784",Yes,F,High School,Professional,20,Private,"10,040",SUV,0,0,0,8,Highly Urban/ Urban
269372160,0,05-03-33,0,13,"92,929",No,"290,836",Yes,F,PhD,Manager,36,Private,"1,500",Sports Car,0,0,0,16,Highly Urban/ Urban
269491393,0,07-01-65,3,0,0,Yes,0,No,F,High School,Student,22,Commercial,"6,790",SUV,"6,153",3,0,7,Highly Urban/ Urban
269643434,2,27-10-45,2,15,"106,746",No,"310,093",Yes,F,High School,Blue Collar,56,Commercial,"17,570",Minivan,0,0,0,5,Highly Rural/ Rural
269822126,0,01-09-69,3,9,"61,790",No,"185,253",Yes,F,Bachelors,Clerical,28,Private,"10,680",SUV,0,0,"6,296",14,Highly Urban/ Urban
269888962,0,21-12-61,0,10,"41,486",No,"173,130",Yes,M,<High School,Clerical,38,Private,"16,210",Minivan,0,0,0,8,Highly Urban/ Urban
269969526,0,11-12-46,0,0,0,No,0,No,F,PhD,Home Maker,41,Private,"6,400",Sports Car,"6,966",4,"18,461",11,Highly Urban/ Urban
270018810,2,22-11-62,2,10,"35,990",Yes,0,No,M,High School,Clerical,34,Private,"13,840",Minivan,"10,310",1,890,1,Highly Rural/ Rural
270041061,0,16-04-63,2,12,"47,060",No,"175,052",Yes,F,Bachelors,Clerical,32,Private,"26,170",Minivan,0,0,0,6,Highly Urban/ Urban
270189264,0,26-01-62,0,11,"39,777",No,"123,004",No,F,<High School,Blue Collar,5,Private,"13,670",SUV,0,0,0,8,Highly Rural/ Rural
270286661,0,13-09-57,0,12,"38,944",No,"146,952",Yes,F,High School,Manager,36,Private,"12,580",Minivan,0,0,0,7,Highly Urban/ Urban
270320772,0,27-12-42,0,12,"137,181",No,"392,070",Yes,F,Bachelors,Professional,47,Private,"40,260",SUV,0,0,0,7,Highly Rural/ Rural
270575843,0,22-04-68,3,14,"26,112",No,"117,229",Yes,F,<High School,Clerical,58,Private,"14,030",SUV,0,0,"4,277",5,Highly Rural/ Rural
270593980,0,02-08-49,0,12,"92,237",No,0,No,M,Bachelors,Blue Collar,56,Commercial,"15,720",Minivan,0,0,0,11,Highly Rural/ Rural
270667446,0,23-11-50,0,2,"134,333",No,"358,876",Yes,F,High School,Professional,9,Private,"22,490",SUV,0,0,0,1,Highly Urban/ Urban
270706258,2,24-09-58,2,11,"73,088",No,"259,027",Yes,M,High School,Blue Collar,49,Commercial,"12,910",Minivan,0,0,0,8,Highly Rural/ Rural
270908332,0,11-08-51,0,13,"156,918",No,"432,118",Yes,F,PhD,Manager,41,Private,"21,990",Minivan,0,0,0,14,Highly Urban/ Urban
270917681,0,13-10-48,0,11,"93,785",No,"287,311",Yes,F,Masters,Lawyer,31,Private,"6,600",SUV,"1,230",3,0,12,Highly Urban/ Urban
271149926,0,21-06-36,0,9,"87,516",No,"289,088",Yes,M,Masters,Professional,37,Commercial,"25,540",Pickup,720,2,0,14,Highly Urban/ Urban
271290682,1,29-08-55,2,14,"13,587",No,"130,260",Yes,F,High School,Home Maker,43,Private,"7,260",Sports Car,0,0,0,6,Highly Rural/ Rural
271353548,0,01-02-44,0,13,"91,433",No,"273,791",No,M,Masters,Lawyer,27,Private,"7,000",Pickup,0,0,0,15,Highly Urban/ Urban
271714807,0,10-08-43,0,13,"69,790",No,"198,028",Yes,M,High School,Blue Collar,44,Commercial,"15,960",Minivan,"7,825",3,0,1,Highly Urban/ Urban
271949693,0,31-10-54,1,14,"92,626",No,"252,585",Yes,M,Masters,Manager,35,Commercial,"31,340",Panel Truck,0,0,0,16,Highly Urban/ Urban
271965858,1,03-05-62,2,11,"28,907",No,"162,439",Yes,F,High School,Clerical,34,Private,"4,390",Sports Car,"4,383",3,0,1,Highly Urban/ Urban
272001864,1,21-10-62,2,10,"30,843",No,"132,741",Yes,F,High School,Clerical,33,Private,"8,280",Sports Car,0,0,0,8,Highly Urban/ Urban
272352189,0,16-08-51,0,14,"54,691",No,"179,827",Yes,M,Masters,Lawyer,21,Private,"14,520",Minivan,0,0,0,13,Highly Urban/ Urban
272462098,0,13-05-53,0,7,"85,559",No,"285,506",Yes,M,Bachelors,Professional,18,Private,"15,190",Minivan,0,0,0,9,Highly Rural/ Rural
272623173,0,23-08-60,3,14,"51,524",Yes,0,No,F,<High School,Blue Collar,41,Private,"20,840",SUV,0,0,0,1,Highly Urban/ Urban
273028496,0,30-11-44,0,11,"98,657",No,0,No,F,Masters,Lawyer,46,Private,"16,770",SUV,0,0,0,13,Highly Urban/ Urban
273068216,0,04-01-52,0,12,"36,070",No,"146,435",Yes,F,Bachelors,Manager,29,Private,"15,580",SUV,"4,963",2,0,15,Highly Urban/ Urban
273550575,0,10-01-56,3,14,"132,449",No,"354,193",Yes,F,Masters,Manager,17,Private,"27,530",Minivan,0,0,0,14,Highly Urban/ Urban
273661149,0,14-12-49,0,14,"28,696",No,"164,841",No,M,Bachelors,Clerical,49,Commercial,"5,920",Pickup,0,0,0,7,Highly Urban/ Urban
273719090,0,21-10-55,0,12,"26,011",No,"87,994",Yes,M,<High School,Clerical,11,Commercial,"8,500",Pickup,0,0,0,1,Highly Urban/ Urban
273751904,0,26-11-65,1,12,"51,179",No,"221,920",Yes,M,Bachelors,Clerical,5,Commercial,"19,050",Van,0,0,0,9,Highly Rural/ Rural
273758155,0,28-02-46,0,10,"185,291",No,"475,137",Yes,F,PhD,Manager,49,Private,"22,070",Pickup,0,0,0,12,Highly Urban/ Urban
273943885,0,20-03-62,2,11,"135,035",No,"353,160",Yes,M,Bachelors,Professional,28,Private,"32,090",Minivan,0,0,0,8,Highly Urban/ Urban
274113090,2,30-07-54,2,17,"34,890",No,"168,229",Yes,M,High School,Clerical,42,Private,"11,660",Minivan,"27,896",3,0,1,Highly Urban/ Urban
274114836,0,21-12-37,0,14,"120,074",No,0,No,F,PhD,Doctor,17,Private,"8,030",Sports Car,0,0,0,18,Highly Rural/ Rural
274129708,0,04-11-54,2,15,"31,497",No,"197,502",Yes,F,<High School,Blue Collar,5,Private,"17,120",Sports Car,"6,680",1,0,3,Highly Urban/ Urban
274237264,0,03-05-49,0,12,"45,215",No,0,No,F,High School,Blue Collar,33,Commercial,"26,460",Minivan,0,0,"6,539",13,Highly Urban/ Urban
274710335,0,02-11-69,2,11,"134,792",Yes,"304,438",No,F,Bachelors,Blue Collar,28,Commercial,"23,560",Pickup,0,0,0,9,Highly Urban/ Urban
274720141,0,05-02-53,0,13,"61,552",No,"201,807",Yes,M,Bachelors,Manager,40,Commercial,"9,290",Pickup,"6,499",2,0,13,Highly Urban/ Urban
274800602,0,26-12-51,0,11,"18,535",No,"136,413",Yes,F,Masters,Lawyer,47,Private,"11,750",Minivan,0,0,0,17,Highly Urban/ Urban
274939304,0,29-08-57,2,13,"1,719",No,0,Yes,F,High School,Student,19,Commercial,"10,980",Sports Car,0,0,0,1,Highly Urban/ Urban
274984394,0,06-01-60,0,12,"32,936",No,"169,721",No,F,High School,Clerical,12,Private,"1,500",SUV,0,0,"3,894",7,Highly Urban/ Urban
275098356,0,13-01-32,0,14,"40,863",No,0,No,M,Bachelors,Professional,38,Private,"26,310",Minivan,0,0,0,6,Highly Urban/ Urban
275283115,0,06-02-52,0,11,"30,452",No,"150,468",Yes,M,<High School,Blue Collar,34,Commercial,"21,210",Van,0,0,0,8,Highly Urban/ Urban
275382642,1,09-06-52,0,12,"32,992",No,"143,769",Yes,M,High School,Clerical,18,Private,"21,130",Pickup,0,0,0,7,Highly Rural/ Rural
275403429,1,03-12-40,2,14,"36,626",Yes,0,No,M,High School,Blue Collar,34,Commercial,"19,790",Van,0,0,"4,629",10,Highly Urban/ Urban
275411005,1,29-10-60,3,12,"6,843",Yes,0,No,F,High School,Student,9,Commercial,"7,050",SUV,0,0,0,6,Highly Rural/ Rural
275445973,0,21-02-65,1,12,"62,044",No,"201,347",Yes,F,Bachelors,Professional,37,Private,"11,100",SUV,0,0,0,7,Highly Rural/ Rural
275809565,0,11-11-71,1,13,"84,448",Yes,0,No,M,Bachelors,Professional,18,Private,"12,740",Minivan,"13,415",3,0,8,Highly Urban/ Urban
275850971,0,29-08-58,2,12,"98,385",No,"331,428",Yes,F,Masters,Lawyer,45,Private,"24,840",Minivan,0,0,0,19,Highly Urban/ Urban
275909108,0,04-09-52,0,14,"106,484",No,"328,359",Yes,M,Masters,Manager,49,Commercial,"28,380",Panel Truck,0,0,0,19,Highly Urban/ Urban
275918387,0,31-12-55,1,8,"45,304",No,"138,325",Yes,M,High School,Blue Collar,58,Commercial,"14,190",Minivan,0,0,0,1,Highly Urban/ Urban
275990953,2,28-10-41,3,10,"125,791",No,"371,188",Yes,F,Masters,Lawyer,45,Private,"14,680",SUV,"8,386",2,"1,781",18,Highly Urban/ Urban
276343519,0,01-10-66,2,14,"36,351",No,"193,200",Yes,M,High School,Blue Collar,47,Commercial,"11,450",Pickup,"3,647",3,"5,413",13,Highly Urban/ Urban
276709453,0,24-04-56,0,12,"72,606",No,0,No,F,Bachelors,Professional,34,Private,"13,060",SUV,"11,613",2,0,9,Highly Urban/ Urban
276710597,0,02-06-42,0,8,"43,288",No,"207,205",Yes,F,Bachelors,Professional,71,Private,"11,530",Sports Car,"2,333",4,"12,072",9,Highly Urban/ Urban
276886930,0,06-12-44,0,12,"71,316",No,"266,967",Yes,M,Masters,Manager,13,Commercial,"32,660",Panel Truck,0,0,0,17,Highly Urban/ Urban
276973314,0,10-02-65,3,11,"159,559",No,"387,220",Yes,M,Masters,Manager,54,Private,"42,560",Minivan,0,0,0,21,Highly Urban/ Urban
277105140,0,27-11-55,0,12,"46,915",No,0,No,M,High School,Clerical,52,Private,"11,310",Pickup,0,0,535,1,Highly Urban/ Urban
277140778,1,02-07-63,2,16,"40,983",No,"142,139",Yes,F,<High School,Blue Collar,5,Private,"33,960",Sports Car,"1,200",2,316,1,Highly Urban/ Urban
277228171,0,03-04-68,3,12,"14,064",Yes,0,No,M,<High School,Clerical,24,Private,"12,470",Minivan,"9,237",2,0,5,Highly Urban/ Urban
277338915,0,06-01-47,0,11,"38,442",No,"175,653",No,F,Bachelors,Blue Collar,25,Commercial,"14,880",SUV,0,0,"4,582",1,Highly Urban/ Urban
277782384,0,30-10-59,0,9,"83,000",No,"248,949",Yes,F,Masters,Lawyer,30,Private,"21,880",SUV,0,0,0,15,Highly Urban/ Urban
277798590,0,10-08-50,0,12,"25,738",No,0,No,M,<High School,Clerical,28,Private,"4,070",Minivan,"5,416",1,0,6,Highly Urban/ Urban
277820726,0,23-11-52,0,8,"30,111",No,"164,877",No,M,<High School,Blue Collar,28,Private,"3,910",Minivan,0,0,"7,692",1,Highly Urban/ Urban
277823753,0,01-10-44,0,12,"63,376",No,"225,111",Yes,F,Bachelors,Blue Collar,25,Commercial,"25,450",Minivan,0,0,0,14,Highly Rural/ Rural
277860442,0,29-03-54,0,8,"19,469",No,0,No,F,<High School,Clerical,38,Private,"7,950",SUV,"7,332",3,"5,226",1,Highly Urban/ Urban
277860950,0,03-02-45,0,13,"20,058",No,"140,497",Yes,M,<High School,Clerical,15,Private,"16,390",Van,0,0,0,7,Highly Urban/ Urban
277904584,0,19-09-52,0,12,"78,438",No,"241,003",Yes,M,Bachelors,Manager,18,Private,"15,810",Minivan,0,0,0,11,Highly Urban/ Urban
277928839,0,29-10-60,0,13,"134,460",No,0,No,F,PhD,Manager,33,Private,"7,350",SUV,"1,650",2,0,17,Highly Urban/ Urban
277957632,0,03-02-65,1,15,"44,653",No,0,Yes,F,High School,Student,16,Commercial,"9,370",Sports Car,"4,482",1,0,5,Highly Urban/ Urban
277980205,0,07-09-43,0,12,"38,389",No,"173,079",No,F,Bachelors,Clerical,21,Private,"1,500",SUV,0,0,0,13,Highly Rural/ Rural
277995193,0,03-10-53,0,11,"142,852",No,"387,756",No,M,Bachelors,Professional,15,Private,"26,090",Minivan,"2,934",4,0,9,Highly Urban/ Urban
278069297,0,18-10-51,0,14,"100,709",No,0,No,F,PhD,Manager,12,Private,"16,370",SUV,0,0,0,1,Highly Urban/ Urban
278117764,0,27-07-67,2,0,0,No,0,Yes,M,High School,Student,29,Commercial,"11,990",Minivan,"6,867",3,"5,200",10,Highly Urban/ Urban
278236350,0,14-09-63,1,9,"72,167",Yes,0,No,M,Bachelors,Professional,24,Commercial,"8,720",Pickup,"2,481",3,"18,774",14,Highly Urban/ Urban
278310925,2,22-04-37,3,18,"30,322",No,"150,059",Yes,F,High School,Blue Collar,5,Private,"18,780",Sports Car,"23,486",2,"6,561",1,Highly Urban/ Urban
278441219,0,22-07-53,0,12,"33,870",No,"164,424",Yes,M,High School,Blue Collar,38,Commercial,"10,220",Minivan,"1,868",1,0,1,Highly Urban/ Urban
278481715,0,10-10-44,0,10,"20,046",No,"154,672",Yes,F,Masters,Manager,26,Private,"39,580",Minivan,0,0,0,20,Highly Urban/ Urban
278567796,0,30-06-64,2,7,"66,662",No,"206,692",Yes,F,High School,Blue Collar,73,Commercial,"11,670",SUV,0,0,0,8,Highly Rural/ Rural
278593299,0,28-11-63,1,12,"67,075",No,"216,740",Yes,M,Bachelors,Manager,7,Commercial,"28,680",Panel Truck,0,0,0,16,Highly Urban/ Urban
278605518,0,11-02-63,2,10,"27,370",Yes,0,No,M,High School,Blue Collar,25,Commercial,"13,670",Minivan,"4,318",1,"4,482",7,Highly Urban/ Urban
279111606,0,23-08-66,4,14,"39,156",Yes,0,No,F,High School,Clerical,40,Private,"19,690",Pickup,0,0,0,1,Highly Rural/ Rural
279117762,0,01-03-47,0,12,"82,599",No,0,No,F,Masters,Lawyer,16,Private,"13,660",Minivan,0,0,0,26,Highly Urban/ Urban
279231849,0,20-12-57,0,0,0,No,"95,757",Yes,F,Masters,Lawyer,56,Private,"10,550",Minivan,"12,609",2,0,10,Highly Urban/ Urban
279361421,0,07-10-38,0,14,"62,378",No,"181,874",Yes,F,Masters,Lawyer,70,Private,"15,570",SUV,"3,636",3,"3,242",1,Highly Urban/ Urban
279463744,0,31-03-43,0,0,0,No,"103,058",Yes,F,Bachelors,Home Maker,29,Private,"27,890",SUV,"25,147",2,0,9,Highly Urban/ Urban
279539949,0,12-03-54,0,12,"100,822",No,"290,668",Yes,M,Bachelors,Professional,5,Private,"8,310",Minivan,0,0,0,7,Highly Urban/ Urban
279791851,1,03-10-61,2,11,"67,347",No,"240,436",Yes,F,Bachelors,Blue Collar,79,Commercial,"30,180",SUV,0,0,0,9,Highly Rural/ Rural
279817002,0,16-12-55,1,0,0,No,0,Yes,F,High School,Student,31,Private,"1,500",Sports Car,"9,516",3,"3,011",8,Highly Rural/ Rural
279941927,0,21-03-43,0,12,"17,546",No,0,No,F,Bachelors,Home Maker,20,Private,"27,740",Pickup,0,0,0,7,Highly Rural/ Rural
280171558,0,15-12-60,0,9,"81,976",No,"273,051",Yes,M,Masters,Manager,19,Private,"20,680",Van,0,0,0,13,Highly Urban/ Urban
280252922,0,31-05-63,2,13,"76,845",Yes,0,No,F,High School,Professional,34,Private,"17,420",Minivan,0,0,0,11,Highly Rural/ Rural
280274755,0,30-10-65,3,0,0,No,"74,744",Yes,F,Bachelors,Home Maker,36,Private,"4,900",SUV,"8,272",2,0,6,Highly Urban/ Urban
280342781,0,28-09-57,0,14,"44,970",No,"224,155",Yes,M,High School,Blue Collar,35,Commercial,"6,100",Pickup,0,0,0,1,Highly Urban/ Urban
280469146,0,20-04-54,0,14,"49,116",No,"213,351",No,F,High School,Clerical,41,Private,"18,510",SUV,0,0,0,1,Highly Urban/ Urban
280488395,0,24-09-60,0,11,"57,744",No,"213,239",Yes,F,High School,Blue Collar,45,Commercial,"11,170",SUV,0,0,"2,777",8,Highly Urban/ Urban
280614622,0,19-09-68,1,13,"39,489",No,"116,150",Yes,F,High School,Professional,60,Private,"10,260",SUV,0,0,0,1,Highly Rural/ Rural
280645439,0,13-01-63,0,3,"17,884",No,"114,530",Yes,M,<High School,Blue Collar,37,Commercial,"12,800",Minivan,0,0,0,1,Highly Rural/ Rural
280704820,0,13-05-64,0,0,0,No,0,Yes,M,Bachelors,Student,30,Commercial,"5,000",Pickup,0,0,"6,208",10,Highly Urban/ Urban
281091960,0,28-02-56,2,15,"16,398",No,"108,219",Yes,M,<High School,Clerical,19,Private,"22,240",Van,0,0,0,7,Highly Rural/ Rural
281204213,0,28-05-63,0,12,"69,714",No,"201,852",Yes,M,Bachelors,Blue Collar,36,Commercial,"12,070",Pickup,597,1,"4,171",8,Highly Urban/ Urban
281238671,0,21-03-44,0,6,"65,629",No,"252,950",Yes,F,Bachelors,Blue Collar,5,Commercial,"22,750",Minivan,0,0,0,3,Highly Urban/ Urban
281409900,0,31-01-55,3,0,0,No,"79,582",Yes,F,High School,Home Maker,43,Private,"11,530",Sports Car,"6,602",2,0,1,Highly Urban/ Urban
281417916,0,31-08-60,0,10,"92,264",No,0,No,F,Bachelors,Professional,53,Private,"22,830",Sports Car,"10,011",1,"85,524",1,Highly Urban/ Urban
281542305,0,10-09-67,2,0,0,No,0,Yes,M,High School,Student,29,Commercial,"7,410",Pickup,"1,491",2,"2,922",1,Highly Urban/ Urban
282069068,0,18-02-55,0,9,"74,722",No,"231,034",Yes,F,Bachelors,Professional,9,Private,"23,640",Minivan,0,0,0,1,Highly Urban/ Urban
282076344,0,28-05-39,0,15,"15,261",No,"130,773",Yes,M,<High School,Clerical,56,Commercial,"9,030",Pickup,0,0,0,1,Highly Rural/ Rural
282225720,0,11-12-43,0,14,"101,395",No,"316,981",Yes,M,Masters,Lawyer,14,Private,"13,980",Minivan,0,0,0,12,Highly Urban/ Urban
282279338,0,31-03-48,0,12,"170,537",No,"444,387",Yes,F,PhD,Manager,35,Private,"15,000",Sports Car,0,0,0,14,Highly Urban/ Urban
282480919,3,07-07-61,3,17,"3,151",No,"107,534",Yes,M,High School,Student,39,Commercial,"5,620",Pickup,0,0,"4,102",1,Highly Urban/ Urban
282735561,0,01-08-61,0,5,"25,123",No,"101,352",Yes,M,<High School,Student,52,Private,"11,710",Pickup,0,0,0,1,Highly Rural/ Rural
